"","Year","State","type","production","Measures","Avg","Chemical","Materials","Value"
"684",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (POTASSIUM BICARBON. = 73508)",1.5
"685",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (PROPICONAZOLE = 122101)",2
"686",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",1.8
"687",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (PYRIMETHANIL = 288201)",1.2
"688",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (QUINOLINE = 55459)",1.2
"689",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (SULFUR = 77501)",2.6
"690",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (TETRACONAZOLE = 120603)",1.5
"691",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",1.3
"692",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (THIRAM = 79801)",2.1
"693",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (TRIFLOXYSTROBIN = 129112)",1.3
"694",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (TRIFLUMIZOLE = 128879)",1.6
"695",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  HERBICIDE"," (FLUMIOXAZIN = 129034)",1.1
"696",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  HERBICIDE"," (OXYFLUORFEN = 111601)",1
"697",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  HERBICIDE"," (PENDIMETHALIN = 108501)",1.4
"698",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (ABAMECTIN = 122804)",1.4
"699",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (ACEQUINOCYL = 6329)",1.2
"700",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (ACETAMIPRID = 99050)",1.4
"701",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (AZADIRACHTIN = 121701)",1.9
"702",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",1.3
"703",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",1.7
"704",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BT KURSTAK ABTS-1857 = 6523)",1.2
"705",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)",2.3
"706",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BT KURSTAKI SA-11 = 6519)",1.1
"707",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",1.2
"708",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",1.1
"709",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (CYFLUMETOFEN? 138831)",1.3
"710",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (FENPROPATHRIN = 127901)",1.4
"711",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (FENPYROXIMATE = 129131)",1.2
"712",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (FLONICAMID = 128016)",1.3
"713",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (FLUPYRADIFURONE = 122304)",1.4
"714",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (HEXYTHIAZOX = 128849)",1.2
"715",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (IMIDACLOPRID = 129099)",1.3
"716",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (MALATHION = 57701)",1.7
"717",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (METHOXYFENOZIDE = 121027)",1.2
"718",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (NALED = 34401)",1.2
"719",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (NEEM OIL, CLAR. HYD. = 25007)",1.7
"720",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",1.6
"721",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (PYRETHRINS = 69001)",2.5
"722",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (SPINETORAM = 110007)",1.2
"723",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (SPINOSAD = 110003)",1.2
"724",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (SPIROMESIFEN = 24875)",1.3
"725",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (THIAMETHOXAM = 60109)",1.4
"726",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  OTHER"," (CHLOROPICRIN = 81501)",1.1
"727",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  OTHER"," (DICHLOROPROPENE = 29001)",1
"728",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  OTHER"," (FLUTRIAFOL = 128940)",1.1
"729",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  OTHER"," (REYNOUTRIA SACHALINE = 55809)",1.4
"730",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  "," (NITROGEN)",16.9
"731",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  "," (PHOSPHATE)",11.8
"732",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  "," (POTASH)",13.2
"733",2018,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  "," (SULFUR)",10.2
"734",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",10
"735",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",14
"736",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BACILLUS SUBTILIS = 6479)",1
"737",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",9
"738",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",41
"739",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",6
"740",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",30
"741",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FENHEXAMID = 90209)",9
"742",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",30
"743",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FLUOPYRAM = 80302)",32
"744",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FLUXAPYROXAD = 138009)",14
"745",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (MEFENOXAM = 113502)",8
"746",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (MYCLOBUTANIL = 128857)",18
"747",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PENTHIOPYRAD = 90112)",20
"748",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (POLYOXIN D ZINC SALT = 230000)",15
"749",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (POTASSIUM BICARBON. = 73508)",12
"750",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PROPICONAZOLE = 122101)",12
"751",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",21
"752",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PYRIMETHANIL = 288201)",10
"753",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (QUINOLINE = 55459)",23
"754",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (SULFUR = 77501)",64
"755",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (TETRACONAZOLE = 120603)",19
"756",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",4
"757",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (THIRAM = 79801)",13
"758",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (TRIFLOXYSTROBIN = 129112)",37
"759",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (TRIFLUMIZOLE = 128879)",13
"760",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  HERBICIDE"," (FLUMIOXAZIN = 129034)",4
"761",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  HERBICIDE"," (OXYFLUORFEN = 111601)",6
"762",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  HERBICIDE"," (PENDIMETHALIN = 108501)",4
"763",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (ABAMECTIN = 122804)",22
"764",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (ACEQUINOCYL = 6329)",10
"765",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (ACETAMIPRID = 99050)",20
"766",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (AZADIRACHTIN = 121701)",29
"767",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",22
"768",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",19
"769",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BT KURSTAK ABTS-1857 = 6523)",16
"770",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)",7
"771",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BT KURSTAKI SA-11 = 6519)",23
"772",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",21
"773",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",4
"774",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (CYFLUMETOFEN? 138831)",21
"775",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (FENPROPATHRIN = 127901)",8
"776",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (FENPYROXIMATE = 129131)",2
"777",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (FLONICAMID = 128016)",35
"778",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (FLUPYRADIFURONE = 122304)",9
"779",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (HEXYTHIAZOX = 128849)",11
"780",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (IMIDACLOPRID = 129099)",18
"781",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (MALATHION = 57701)",7
"782",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (METHOXYFENOZIDE = 121027)",13
"783",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (NALED = 34401)",13
"784",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (NEEM OIL, CLAR. HYD. = 25007)",23
"785",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",39
"786",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (PYRETHRINS = 69001)",8
"787",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (SPINETORAM = 110007)",26
"788",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (SPINOSAD = 110003)",18
"789",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (SPIROMESIFEN = 24875)",9
"790",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (THIAMETHOXAM = 60109)",12
"791",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  OTHER"," (CHLOROPICRIN = 81501)",30
"792",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  OTHER"," (DICHLOROPROPENE = 29001)",22
"793",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  OTHER"," (FLUTRIAFOL = 128940)",9
"794",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  OTHER"," (REYNOUTRIA SACHALINE = 55809)",15
"795",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  "," (NITROGEN)",97
"796",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  "," (PHOSPHATE)",93
"797",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  "," (POTASH)",94
"798",2018,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  "," (SULFUR)",81
"799",2018,"CALIFORNIA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",1856015000
"800",2018,"CALIFORNIA","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",17846300
"801",2018,"CALIFORNIA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"802",2018,"CALIFORNIA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",230062000
"803",2018,"CALIFORNIA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",5451700
"804",2018,"CALIFORNIA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN TONS"," ","  "," ",276358
"805",2018,"CALIFORNIA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",23298000
"806",2018,"FLORIDA","","ACRES HARVESTED",""," ","  "," ",9800
"807",2018,"FLORIDA","","ACRES PLANTED",""," ","  "," ",9900
"808",2018,"FLORIDA","","PRODUCTION","MEASURED IN $"," ","  "," ",281750000
"809",2018,"FLORIDA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",2450000
"810",2018,"FLORIDA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",250
"811",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (CAPTAN = 81301)",87400
"812",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (CYPRODINIL = 288202)",3300
"813",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (FLUDIOXONIL = 71503)",1700
"814",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (THIRAM = 79801)",22500
"815",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  "," (NITROGEN)",136000
"816",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  "," (PHOSPHATE)",42000
"817",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  "," (POTASH)",173000
"818",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",1.858
"819",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",0.33
"820",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",0.221
"821",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (THIRAM = 79801)",1.632
"822",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  "," (NITROGEN)",1
"823",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  "," (POTASH)",1
"824",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",9.193
"825",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",0.997
"826",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",0.501
"827",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (THIRAM = 79801)",6.049
"828",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  "," (NITROGEN)",14
"829",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  "," (PHOSPHATE)",4
"830",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  "," (POTASH)",17
"831",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",4.9
"832",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",3
"833",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",2.3
"834",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (THIRAM = 79801)",3.7
"835",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  "," (NITROGEN)",18
"836",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  "," (PHOSPHATE)",17.6
"837",2018,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  "," (POTASH)",18
"838",2018,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",96
"839",2018,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",33
"840",2018,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",33
"841",2018,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (THIRAM = 79801)",37
"842",2018,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  "," (NITROGEN)",100
"843",2018,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  "," (PHOSPHATE)",97
"844",2018,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  "," (POTASH)",100
"845",2018,"FLORIDA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",281750000
"846",2018,"FLORIDA","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",2450000
"847",2018,"FLORIDA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"848",2018,"FLORIDA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",0
"849",2018,"FLORIDA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"850",2018,"FLORIDA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN TONS"," ","  "," ",0
"851",2018,"FLORIDA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",2450000
"852",2018,"NEW YORK","","ACRES HARVESTED",""," ","  "," ",700
"853",2018,"NEW YORK","","ACRES PLANTED",""," ","  "," ",800
"854",2018,"NEW YORK","","PRODUCTION","MEASURED IN $"," ","  "," ",6229000
"855",2018,"NEW YORK","","PRODUCTION","MEASURED IN CWT"," ","  "," ",30800
"856",2018,"NEW YORK","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",44
"857",2018,"NEW YORK","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",200
"858",2018,"NEW YORK","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",30600
"859",2018,"NORTH CAROLINA","","ACRES HARVESTED",""," ","  "," ",1000
"860",2018,"NORTH CAROLINA","","ACRES PLANTED",""," ","  "," ",1100
"861",2018,"NORTH CAROLINA","","PRODUCTION","MEASURED IN $"," ","  "," ",21375000
"862",2018,"NORTH CAROLINA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",125000
"863",2018,"NORTH CAROLINA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",125
"864",2018,"NORTH CAROLINA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",21375000
"865",2018,"NORTH CAROLINA","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",125000
"866",2018,"NORTH CAROLINA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"867",2018,"NORTH CAROLINA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",0
"868",2018,"NORTH CAROLINA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"869",2018,"NORTH CAROLINA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN TONS"," ","  "," ",0
"870",2018,"NORTH CAROLINA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",125000
"871",2018,"OREGON","","ACRES HARVESTED",""," ","  "," ",1100
"872",2018,"OREGON","","ACRES PLANTED",""," ","  "," ",1300
